Date,KRW,DXY,OIL,KOSPI,US10Y,SP500,VIX,JPY,SOX,KR_RATE,US_CPI,MA5,MA20,RSI
2017-02-28,1133.93994140625,101.12000274658203,54.0099983215332,2091.639892578125,2.3580000400543213,2363.639892578125,12.920000076293945,112.74500274658203,969.3800048828125,0.5,244.006,1135.0659912109375,1141.2954833984375,44.23725803587285
2017-03-01,1136.7900390625,101.77999877929688,53.83000183105469,2091.639892578125,2.4630000591278076,2395.9599609375,12.539999961853027,113.0770034790039,985.260009765625,0.5,243.892,1134.18798828125,1140.6724853515625,44.496024520462605
2017-03-02,1139.5699462890625,102.19999694824219,52.61000061035156,2102.64990234375,2.489000082015991,2381.919921875,11.8100004196167,114.12100219726562,974.3300170898438,0.5,243.892,1134.5119873046874,1140.053485107422,42.46567544393329
2017-03-03,1149.9000244140625,101.54000091552734,53.33000183105469,2078.75,2.492000102996826,2383.1201171875,10.960000038146973,114.34200286865234,973.969970703125,0.5,243.892,1138.12998046875,1140.4134887695313,53.179717438857914
2017-03-06,1151.969970703125,101.63999938964844,53.20000076293945,2081.360107421875,2.49399995803833,2375.31005859375,11.239999771118164,113.84700012207031,974.1799926757812,0.5,243.892,1142.433984375,1141.1239868164062,52.24681781887233
2017-03-07,1154.25,101.80999755859375,53.13999938964844,2094.050048828125,2.510999917984009,2368.389892578125,11.449999809265137,113.91699981689453,976.8499755859375,0.5,243.892,1146.49599609375,1142.2009887695312,62.665234194082316
2017-03-08,1149.4100341796875,102.06999969482422,50.279998779296875,2095.409912109375,2.552000045776367,2362.97998046875,11.859999656677246,113.9260025024414,979.0,0.5,243.892,1149.0199951171876,1142.5664916992187,62.684747770874786
2017-03-09,1153.6199951171875,101.8499984741211,49.279998779296875,2091.06005859375,2.5980000495910645,2364.8701171875,12.300000190734863,114.41100311279297,980.47998046875,0.5,243.892,1151.8300048828125,1143.0164916992187,60.360240429222635
2017-03-10,1159.280029296875,101.25,48.4900016784668,2097.35009765625,2.5820000171661377,2372.60009765625,11.65999984741211,115.14900207519531,991.9299926757812,0.5,243.892,1153.706005859375,1143.4849914550782,58.394075592091475
2017-03-13,1145.9599609375,101.37999725341797,48.400001525878906,2117.590087890625,2.6080000400543213,2373.469970703125,11.350000381469727,114.73200225830078,999.3900146484375,0.5,243.892,1152.50400390625,1143.5239868164062,51.53045401725497
2017-03-14,1147.550048828125,101.69999694824219,47.720001220703125,2133.780029296875,2.5950000286102295,2365.449951171875,12.300000190734863,114.91500091552734,996.3300170898438,0.5,243.892,1151.164013671875,1143.4664916992188,54.964901364175226
2017-03-15,1148.219970703125,100.73999786376953,48.86000061035156,2133.0,2.507999897003174,2385.260009765625,11.630000114440918,114.65899658203125,1004.6500244140625,0.5,243.892,1150.9260009765626,1143.9794921875,58.3373963920039
2017-03-16,1127.4000244140625,100.2699966430664,48.75,2150.080078125,2.5220000743865967,2381.3798828125,11.210000038146973,113.4020004272461,1002.8099975585938,0.5,243.892,1145.6820068359375,1143.6944946289063,47.10893798865246
2017-03-17,1127.010009765625,100.30000305175781,48.779998779296875,2164.580078125,2.500999927520752,2378.25,11.279999732971191,113.33999633789062,1004.5999755859375,0.5,243.892,1139.2280029296876,1142.9909973144531,47.71584384088396
2017-03-20,1126.6500244140625,100.41000366210938,48.220001220703125,2157.010009765625,2.4730000495910645,2373.469970703125,11.34000015258789,112.67400360107422,1012.2899780273438,0.5,243.892,1135.366015625,1141.8434997558593,44.949485552682006
2017-03-21,1113.75,99.80999755859375,47.34000015258789,2178.3798828125,2.436000108718872,2344.02001953125,12.470000267028809,112.572998046875,988.4199829101562,0.5,243.892,1128.606005859375,1140.3330017089843,35.988781761008156
2017-03-22,1122.780029296875,99.68000030517578,48.040000915527344,2168.300048828125,2.3959999084472656,2348.449951171875,12.8100004196167,111.53199768066406,999.3400268554688,0.5,243.892,1123.518017578125,1139.4130004882813,40.51096451589313
2017-03-23,1116.4100341796875,99.76000213623047,47.70000076293945,2172.719970703125,2.4179999828338623,2345.9599609375,13.119999885559082,111.36900329589844,996.8499755859375,0.5,243.892,1121.32001953125,1138.336004638672,30.18578489858531
2017-03-24,1121.22998046875,99.62999725341797,47.970001220703125,2168.949951171875,2.4000000953674316,2343.97998046875,12.960000038146973,111.00399780273438,1004.3499755859375,0.5,243.892,1120.164013671875,1137.8070007324218,32.38598052135181
2017-03-27,1116.1400146484375,99.16999816894531,47.72999954223633,2155.659912109375,2.372999906539917,2341.590087890625,12.5,110.552001953125,1005.9500122070312,0.5,243.892,1118.06201171875,1137.09150390625,28.844227779788113
2017-03-28,1111.0999755859375,99.70999908447266,48.369998931884766,2163.31005859375,2.4089999198913574,2358.570068359375,11.529999732971191,110.77100372314453,1008.969970703125,0.5,243.892,1117.5320068359374,1135.9495056152343,28.7802978260752
2017-03-29,1115.5,100.0,49.5099983215332,2166.97998046875,2.385999917984009,2361.1298828125,11.420000076293945,111.22599792480469,1006.489990234375,0.5,243.892,1116.0760009765625,1134.8850036621093,28.929935807213838
2017-03-30,1109.949951171875,100.41000366210938,50.349998474121094,2164.639892578125,2.4159998893737793,2368.06005859375,11.539999961853027,111.15399932861328,1011.8099975585938,0.5,243.892,1114.783984375,1133.40400390625,22.7005950161319
2017-03-31,1117.02001953125,100.3499984741211,50.599998474121094,2160.22998046875,2.3959999084472656,2362.719970703125,12.369999885559082,111.7760009765625,1011.4000244140625,0.5,243.892,1113.9419921875,1131.7600036621093,32.79434732374577
2017-04-03,1115.1600341796875,100.54000091552734,50.2400016784668,2167.510009765625,2.3499999046325684,2358.840087890625,12.380000114440918,111.26499938964844,1005.7999877929688,0.5,244.193,1113.74599609375,1129.9195068359375,30.804778639936686
2017-04-04,1116.22998046875,100.54000091552734,51.029998779296875,2161.10009765625,2.3499999046325684,2360.159912109375,11.789999961853027,110.70899963378906,1000.47998046875,0.5,244.193,1114.7719970703124,1128.018505859375,31.131306556687733
2017-04-05,1124.0999755859375,100.55999755859375,51.150001525878906,2160.85009765625,2.3570001125335693,2352.949951171875,12.890000343322754,110.85399627685547,993.530029296875,0.5,244.193,1116.4919921875,1126.7530029296875,47.70255800118977
2017-04-06,1127.0999755859375,100.66999816894531,51.70000076293945,2152.75,2.3429999351501465,2357.489990234375,12.390000343322754,110.38099670410156,994.6900024414062,0.5,244.193,1119.9219970703125,1125.427001953125,50.06043648756582
2017-04-07,1130.0,101.18000030517578,52.2400016784668,2151.72998046875,2.372999906539917,2355.5400390625,12.869999885559082,110.89700317382812,999.3499755859375,0.5,244.193,1122.5179931640625,1123.9630004882813,52.17615405232666
2017-04-10,1136.0,101.0199966430664,53.08000183105469,2133.320068359375,2.3610000610351562,2357.159912109375,14.050000190734863,111.2249984741211,991.6199951171875,0.5,244.193,1126.685986328125,1123.4650024414063,65.8769646733355
2017-04-11,1142.030029296875,100.70999908447266,53.400001525878906,2123.85009765625,2.2980000972747803,2353.780029296875,15.069999694824219,110.71700286865234,983.3400268554688,0.5,244.193,1131.84599609375,1123.1890014648438,64.35066376916049
2017-04-12,1144.5899658203125,100.77999877929688,53.11000061035156,2128.909912109375,2.2960000038146973,2344.929931640625,15.770000457763672,109.58699798583984,966.5499877929688,0.5,244.193,1135.943994140625,1123.007501220703,72.27310092507902
2017-04-13,1133.4300537109375,100.55999755859375,53.18000030517578,2148.610107421875,2.2320001125335693,2328.949951171875,15.960000038146973,108.9020004272461,960.010009765625,0.5,244.193,1137.210009765625,1123.3090026855468,58.76442350696204
2017-04-14,1135.0,100.55999755859375,53.18000030517578,2134.8798828125,2.2320001125335693,2328.949951171875,15.960000038146973,109.10099792480469,960.010009765625,0.5,244.193,1138.210009765625,1123.7085021972657,64.27057952032689
2017-04-17,1135.3599853515625,100.30000305175781,52.650001525878906,2145.760009765625,2.252000093460083,2349.010009765625,14.65999984741211,108.322998046875,972.5599975585938,0.5,244.193,1138.0820068359376,1124.1440002441407,69.75573969955545
2017-04-18,1131.800048828125,99.5,52.40999984741211,2148.4599609375,2.178999900817871,2342.18994140625,14.420000076293945,109.11199951171875,976.6699829101562,0.5,244.193,1136.0360107421875,1125.0465026855468,63.4578094197611
2017-04-19,1141.6800537109375,99.73999786376953,50.439998626708984,2138.39990234375,2.2019999027252197,2338.169921875,14.930000305175781,108.53500366210938,982.0499877929688,0.5,244.193,1135.4540283203125,1125.99150390625,74.44923313085404
2017-04-20,1141.8900146484375,99.77999877929688,50.27000045776367,2149.14990234375,2.240999937057495,2355.840087890625,14.149999618530273,108.83399963378906,997.5499877929688,0.5,244.193,1137.1460205078124,1127.2655029296875,71.4286916334125
2017-04-21,1137.1099853515625,99.9800033569336,49.619998931884766,2165.0400390625,2.236999988555908,2348.68994140625,14.630000114440918,109.375,992.9400024414062,0.5,244.193,1137.568017578125,1128.059503173828,68.00660925295414
2017-04-24,1133.7099609375,99.08999633789062,49.22999954223633,2173.739990234375,2.2730000019073486,2374.14990234375,10.84000015258789,109.97799682617188,1007.7999877929688,0.5,244.193,1137.2380126953126,1128.9380004882812,63.811662306997846
2017-04-25,1133.8399658203125,98.81999969482422,49.560001373291016,2196.85009765625,2.3269999027252197,2388.610107421875,10.760000228881836,109.64099884033203,1017.8099975585938,0.5,244.193,1137.64599609375,1130.075,58.76847875300561
2017-04-26,1125.469970703125,98.95999908447266,49.619998931884766,2207.840087890625,2.311000108718872,2387.449951171875,10.850000381469727,111.0459976196289,1009.1599731445312,0.5,244.193,1134.4039794921875,1130.5734985351562,48.661951648686404
2017-04-27,1131.800048828125,99.08000183105469,48.970001220703125,2209.4599609375,2.2960000038146973,2388.77001953125,10.359999656677246,111.19100189208984,1023.2899780273438,0.5,244.193,1132.385986328125,1131.6660034179688,51.398860117782775
2017-04-28,1129.93994140625,99.05000305175781,49.33000183105469,2205.43994140625,2.2820000648498535,2384.199951171875,10.819999694824219,111.22599792480469,1005.530029296875,0.5,244.193,1130.9519775390625,1132.3119995117188,44.96672466025087
2017-05-01,1135.6400146484375,99.13999938964844,48.84000015258789,2205.43994140625,2.325000047683716,2388.330078125,10.109999656677246,111.302001953125,1015.4299926757812,0.5,244.004,1131.33798828125,1133.3359985351562,44.663424779031715
2017-05-02,1136.260009765625,98.9800033569336,47.65999984741211,2219.669921875,2.2960000038146973,2391.169921875,10.59000015258789,111.81199645996094,1004.6199951171875,0.5,244.004,1131.8219970703126,1134.3375,42.81033287466575
2017-05-03,1127.760009765625,99.20999908447266,47.81999969482422,2219.669921875,2.309000015258789,2388.1298828125,10.680000305175781,111.96900177001953,1008.0499877929688,0.5,244.004,1132.2800048828126,1134.5205017089843,44.87060845059225
2017-05-04,1132.9100341796875,98.76000213623047,45.52000045776367,2241.239990234375,2.3559999465942383,2389.52001953125,10.460000038146973,112.78299713134766,1006.8300170898438,0.5,244.004,1132.502001953125,1134.8110046386719,48.224334734837726
2017-05-05,1134.93994140625,98.6500015258789,46.220001220703125,2241.239990234375,2.3519999980926514,2399.2900390625,10.569999694824219,112.53700256347656,1011.030029296875,0.5,244.004,1133.502001953125,1135.0580017089844,49.65297177584458
2017-05-08,1133.719970703125,99.1500015258789,46.43000030517578,2292.760009765625,2.375999927520752,2399.3798828125,9.770000457763672,112.68399810791016,1007.1599731445312,0.5,244.004,1133.1179931640625,1134.9440002441406,51.649979438201306
2017-05-09,1132.6500244140625,99.58999633789062,45.880001068115234,2292.760009765625,2.4070000648498535,2396.919921875,9.960000038146973,113.2300033569336,1017.5,0.5,244.004,1132.39599609375,1134.475,40.8547621402433
2017-05-10,1137.8599853515625,99.66999816894531,47.33000183105469,2270.1201171875,2.4140000343322754,2399.6298828125,10.210000038146973,113.697998046875,1038.9200439453125,0.5,244.004,1134.4159912109376,1134.1385009765625,46.29389312977099
2017-05-11,1130.0400390625,99.62000274658203,47.83000183105469,2296.3701171875,2.4000000953674316,2394.43994140625,10.600000381469727,114.3280029296875,1042.4300537109375,0.5,244.004,1133.8419921875,1133.9690002441407,43.84258658779553
2017-05-12,1123.1600341796875,99.25,47.84000015258789,2286.02001953125,2.3350000381469727,2390.89990234375,10.399999618530273,113.80899810791016,1045.239990234375,0.5,244.004,1131.4860107421875,1133.377001953125,41.3368991461696
2017-05-15,1123.0999755859375,98.91000366210938,48.849998474121094,2290.64990234375,2.3380000591278076,2402.320068359375,10.420000076293945,113.27100372314453,1061.050048828125,0.5,244.004,1129.36201171875,1132.7640014648437,41.1706854956868
2017-05-16,1117.4300537109375,98.11000061035156,48.65999984741211,2295.330078125,2.3289999961853027,2400.669921875,10.649999618530273,113.64199829101562,1076.8499755859375,0.5,244.004,1126.318017578125,1132.0455017089844,43.08334681035623
2017-05-17,1115.0,97.41999816894531,49.06999969482422,2293.080078125,2.2160000801086426,2357.030029296875,15.59000015258789,112.64600372314453,1029.8299560546875,0.5,244.004,1121.7460205078125,1130.7114990234375,34.507508386428626
2017-05-18,1120.949951171875,97.87999725341797,49.349998474121094,2286.820068359375,2.2330000400543213,2365.719970703125,14.65999984741211,111.1259994506836,1049.2900390625,0.5,244.004,1119.9280029296874,1129.6644958496095,42.291186039014065
2017-05-19,1128.4100341796875,97.1500015258789,50.33000183105469,2288.47998046875,2.244999885559082,2381.72998046875,12.039999961853027,111.4010009765625,1060.77001953125,0.5,244.004,1120.9780029296876,1129.2294982910157,43.98201962234704
2017-05-22,1117.010009765625,96.9800033569336,50.72999954223633,2304.030029296875,2.253999948501587,2394.02001953125,10.930000305175781,111.28399658203125,1072.300048828125,0.5,244.004,1119.760009765625,1128.3945007324219,36.41493309809408
2017-05-23,1114.780029296875,97.3499984741211,51.470001220703125,2311.739990234375,2.2850000858306885,2398.419921875,10.720000267028809,110.89099884033203,1067.93994140625,0.5,244.004,1119.2300048828124,1127.44150390625,39.95043834280335
2017-05-24,1124.5699462890625,97.23999786376953,51.36000061035156,2317.340087890625,2.2660000324249268,2404.389892578125,10.020000457763672,111.95700073242188,1074.8499755859375,0.5,244.004,1121.143994140625,1127.396502685547,43.97564227366996
2017-05-25,1118.3800048828125,97.25,48.900001525878906,2342.929931640625,2.255000114440918,2415.070068359375,9.989999771118164,111.52400207519531,1080.75,0.5,244.004,1120.6300048828125,1126.7255004882813,38.71627792463157
2017-05-26,1119.56005859375,97.4000015258789,49.79999923706055,2355.300048828125,2.25,2415.820068359375,9.8100004196167,111.7300033569336,1084.8499755859375,0.5,244.004,1118.860009765625,1126.2065063476562,40.34637150466045
2017-05-29,1118.75,97.4000015258789,49.79999923706055,2352.969970703125,2.25,2415.820068359375,9.8100004196167,111.25599670410156,1084.8499755859375,0.5,244.004,1119.2080078125,1125.3620056152345,40.48985168815593
2017-05-30,1122.8399658203125,97.27999877929688,49.65999984741211,2343.679931640625,2.2170000076293945,2412.909912109375,10.380000114440918,111.17400360107422,1091.449951171875,0.5,244.004,1120.8199951171875,1124.6910034179687,39.563627234111856
2017-05-31,1123.9000244140625,96.91999816894531,48.31999969482422,2347.3798828125,2.196000099182129,2411.800048828125,10.40999984741211,110.83899688720703,1091.4200439453125,0.5,244.004,1120.6860107421876,1124.4980041503907,45.29140509886374
2017-06-01,1119.02001953125,97.19999694824219,48.36000061035156,2344.610107421875,2.2170000076293945,2430.06005859375,9.890000343322754,110.7959976196289,1092.550048828125,0.5,244.163,1120.814013671875,1123.8035034179688,46.72467575110819
2017-06-02,1121.0400390625,96.72000122070312,47.65999984741211,2371.719970703125,2.1589999198913574,2439.070068359375,9.75,111.43699645996094,1103.4000244140625,0.5,244.163,1121.110009765625,1123.1085083007813,48.41932516659141
2017-06-05,1117.449951171875,96.80000305175781,47.400001525878906,2368.6201171875,2.181999921798706,2436.10009765625,10.069999694824219,110.46299743652344,1106.219970703125,0.5,244.163,1120.85,1122.2950073242187,50.015771558171885
2017-06-06,1116.949951171875,96.63999938964844,48.189998626708984,2368.6201171875,2.1470000743865967,2429.330078125,10.449999809265137,110.38099670410156,1110.0799560546875,0.5,244.163,1119.6719970703125,1121.5100036621093,51.594396157639004
2017-06-07,1117.4599609375,96.75,45.720001220703125,2360.139892578125,2.177999973297119,2433.139892578125,10.390000343322754,109.50900268554688,1118.300048828125,0.5,244.163,1118.383984375,1120.4900024414062,46.867728067522975
2017-06-08,1123.1400146484375,96.91999816894531,45.63999938964844,2363.570068359375,2.194000005722046,2433.7900390625,10.15999984741211,109.9000015258789,1138.25,0.5,244.163,1119.2079833984376,1120.145001220703,45.11403453177485
2017-06-09,1121.510009765625,97.2699966430664,45.83000183105469,2381.68994140625,2.1989998817443848,2431.77001953125,10.699999809265137,109.85900115966797,1090.050048828125,0.5,244.163,1119.3019775390626,1120.0625,55.09509066784608
2017-06-12,1124.0999755859375,97.13999938964844,46.08000183105469,2357.8701171875,2.2130000591278076,2429.389892578125,11.460000038146973,110.28800201416016,1084.43994140625,0.5,244.163,1120.631982421875,1120.1125,60.4671121359769
2017-06-13,1130.489990234375,96.9800033569336,46.459999084472656,2374.699951171875,2.2070000171661377,2440.35009765625,10.420000076293945,109.9209976196289,1091.3499755859375,0.5,244.163,1123.339990234375,1120.7654968261718,57.198455130812185
2017-06-14,1126.550048828125,96.94000244140625,44.72999954223633,2372.639892578125,2.138000011444092,2437.919921875,10.640000343322754,110.05500030517578,1079.8199462890625,0.5,244.163,1125.1580078125,1121.342999267578,60.50938211509775
2017-06-15,1118.9000244140625,97.43000030517578,44.459999084472656,2361.64990234375,2.1619999408721924,2432.4599609375,10.899999618530273,109.44599914550781,1070.760009765625,0.5,244.163,1124.310009765625,1121.2405029296874,49.272131535941114
2017-06-16,1129.93994140625,97.16000366210938,44.7400016784668,2361.830078125,2.1570000648498535,2433.14990234375,10.380000114440918,110.9520034790039,1067.22998046875,0.5,244.163,1125.99599609375,1121.3169982910156,60.068317114425675
2017-06-19,1131.1400146484375,97.52999877929688,44.20000076293945,2370.89990234375,2.190000057220459,2453.4599609375,10.369999885559082,110.9540023803711,1087.9200439453125,0.5,244.163,1127.40400390625,1122.0234985351562,57.877772525465986
2017-06-20,1135.72998046875,97.75,43.22999954223633,2369.22998046875,2.1530001163482666,2437.030029296875,10.859999656677246,111.6729965209961,1074.8800048828125,0.5,244.163,1128.452001953125,1123.07099609375,60.522983975173354
2017-06-21,1140.8499755859375,97.55999755859375,42.529998779296875,2357.530029296875,2.1549999713897705,2435.610107421875,10.75,111.33399963378906,1087.4200439453125,0.5,244.163,1131.3119873046876,1123.8849975585938,69.33563129407338
2017-06-22,1142.5,97.54000091552734,42.7400016784668,2370.3701171875,2.1530001163482666,2434.5,10.479999542236328,111.30999755859375,1084.9599609375,0.5,244.163,1136.031982421875,1125.090997314453,69.1333194023613
2017-06-23,1139.050048828125,97.30000305175781,43.0099983215332,2378.60009765625,2.1440000534057617,2438.300048828125,10.020000457763672,111.29000091552734,1088.47998046875,0.5,244.163,1137.85400390625,1126.065496826172,69.30650722297386
2017-06-26,1133.449951171875,97.43000030517578,43.380001068115234,2388.659912109375,2.13700008392334,2439.070068359375,9.899999618530273,111.23899841308594,1077.9200439453125,0.5,244.163,1138.3159912109375,1126.8004943847657,63.515718742500596
2017-06-27,1133.0799560546875,96.47000122070312,44.2400016784668,2391.949951171875,2.197999954223633,2419.3798828125,11.0600004196167,111.85800170898438,1048.6600341796875,0.5,244.163,1137.785986328125,1127.3124938964843,62.82429298466805
2017-06-28,1139.9599609375,96.05000305175781,44.7400016784668,2382.56005859375,2.2209999561309814,2440.68994140625,10.029999732971191,112.18800354003906,1067.1800537109375,0.5,244.163,1137.6079833984375,1128.1154907226562,63.5426351865357
2017-06-29,1137.699951171875,95.62999725341797,44.93000030517578,2395.659912109375,2.2669999599456787,2419.699951171875,11.4399995803833,112.35399627685547,1040.4200439453125,0.5,244.163,1136.6479736328124,1129.0494873046875,62.904468712783434
2017-06-30,1146.1400146484375,95.66000366210938,46.040000915527344,2391.7900390625,2.302000045776367,2423.409912109375,11.180000305175781,112.00900268554688,1034.9100341796875,0.5,244.163,1138.065966796875,1130.3044860839843,66.06883490445134
2017-07-03,1144.81005859375,96.19999694824219,47.06999969482422,2394.47998046875,2.3459999561309814,2429.010009765625,11.220000267028809,112.26200103759766,1020.510009765625,0.5,244.243,1140.33798828125,1131.6724914550782,61.27209064563491
2017-07-04,1149.5799560546875,96.19999694824219,47.06999969482422,2380.52001953125,2.3459999561309814,2429.010009765625,11.220000267028809,113.38600158691406,1020.510009765625,0.5,244.243,1143.63798828125,1133.3039916992188,67.89426259828703
2017-07-05,1149.199951171875,96.29000091552734,45.130001068115234,2388.35009765625,2.3340001106262207,2432.5400390625,11.069999694824219,112.96199798583984,1041.780029296875,0.5,244.243,1145.485986328125,1134.8909912109375,76.54165214211322
2017-07-06,1152.8499755859375,95.81999969482422,45.52000045776367,2387.81005859375,2.369999885559082,2409.75,12.539999961853027,113.18699645996094,1037.050048828125,0.5,244.243,1148.5159912109375,1136.3764892578124,73.0529330984791
2017-07-07,1156.3699951171875,96.01000213623047,44.22999954223633,2379.8701171875,2.3929998874664307,2425.179931640625,11.1899995803833,113.14900207519531,1054.9000244140625,0.5,244.243,1150.5619873046876,1138.1194885253906,74.25492764031864
2017-07-10,1153.81005859375,96.05000305175781,44.400001525878906,2382.10009765625,2.371000051498413,2427.429931640625,11.109999656677246,113.98500061035156,1067.0999755859375,0.5,244.243,1152.3619873046875,1139.6049926757812,68.08732011840678
2017-07-12,1147.969970703125,95.79000091552734,45.4900016784668,2391.77001953125,2.3269999027252197,2443.25,10.300000190734863,113.74800109863281,1092.8599853515625,0.5,244.243,1152.039990234375,1140.4789916992188,57.02168129341376
2017-07-13,1137.1199951171875,95.7300033569336,46.08000183105469,2409.489990234375,2.3480000495910645,2447.830078125,9.899999618530273,113.33499908447266,1090.1300048828125,0.5,244.243,1149.6239990234376,1141.0074890136718,45.50917972451656
2017-07-14,1136.6300048828125,95.11000061035156,46.540000915527344,2414.6298828125,2.319000005722046,2459.27001953125,9.510000228881836,113.41799926757812,1104.3199462890625,0.5,244.243,1146.3800048828125,1141.8939880371095,47.874919874028045
2017-07-17,1127.510009765625,95.12999725341797,46.02000045776367,2425.10009765625,2.309000015258789,2459.139892578125,9.819999694824219,112.39700317382812,1099.550048828125,0.5,244.243,1140.6080078125,1141.7724914550781,45.08770654649416
2017-07-18,1127.6600341796875,94.66000366210938,46.400001525878906,2426.0400390625,2.263000011444092,2460.610107421875,9.890000343322754,112.58100128173828,1103.3499755859375,0.5,244.243,1135.3780029296875,1141.5984924316406,45.50139213675768
2017-07-19,1124.27001953125,94.80000305175781,47.119998931884766,2429.93994140625,2.2679998874664307,2473.830078125,9.789999961853027,111.99500274658203,1113.1800537109375,0.5,244.243,1130.6380126953125,1141.0254943847656,36.17626307819384
2017-07-20,1123.5,94.2699966430664,46.790000915527344,2441.840087890625,2.2660000324249268,2473.449951171875,9.579999923706055,111.87699890136719,1116.6199951171875,0.5,244.243,1127.914013671875,1140.1579956054688,37.15169321169012
2017-07-21,1120.56005859375,93.94000244140625,45.77000045776367,2450.06005859375,2.2320001125335693,2472.5400390625,9.359999656677246,111.88500213623047,1107.5400390625,0.5,244.243,1124.7000244140625,1139.0609985351562,24.2966099408046
2017-07-24,1116.1099853515625,93.9800033569336,46.34000015258789,2451.530029296875,2.253999948501587,2469.909912109375,9.430000305175781,110.94499969482422,1103.010009765625,0.5,244.243,1122.42001953125,1137.913995361328,22.863019485541088
2017-07-25,1113.9000244140625,94.05000305175781,47.88999938964844,2439.89990234375,2.3259999752044678,2477.1298828125,9.430000305175781,111.23200225830078,1102.5899658203125,0.5,244.243,1119.668017578125,1136.9364990234376,14.547015928310472
2017-07-26,1119.239990234375,93.66999816894531,48.75,2434.510009765625,2.2820000648498535,2477.830078125,9.600000381469727,112.00299835205078,1115.3499755859375,0.5,244.243,1118.66201171875,1136.2445007324218,22.901641588679794
2017-07-27,1111.8499755859375,93.86000061035156,49.040000915527344,2443.239990234375,2.309999942779541,2475.419921875,10.109999656677246,111.12799835205078,1097.27001953125,0.5,244.243,1116.3320068359376,1134.8390014648437,15.266023015892713
2017-07-28,1115.510009765625,93.26000213623047,49.709999084472656,2400.989990234375,2.2890000343322754,2472.10009765625,10.289999961853027,111.09700012207031,1092.989990234375,0.5,244.243,1115.3219970703126,1133.7295043945312,15.466563772209824
2017-07-31,1124.050048828125,92.86000061035156,50.16999816894531,2402.7099609375,2.2920000553131104,2470.300048828125,10.260000228881836,110.51000213623047,1085.1500244140625,0.5,244.243,1116.910009765625,1132.6250061035157,27.156933294354857
2017-08-01,1118.72998046875,93.02999877929688,49.15999984741211,2422.9599609375,2.250999927520752,2476.35009765625,10.09000015258789,110.35900115966797,1091.1300048828125,0.5,245.183,1117.8760009765624,1131.3210021972657,27.37547415030754
2017-08-02,1120.3699951171875,92.83000183105469,49.59000015258789,2427.6298828125,2.26200008392334,2477.570068359375,10.279999732971191,110.43199920654297,1083.9599609375,0.5,245.183,1118.102001953125,1129.8605041503906,34.88544236869933
2017-08-03,1122.0999755859375,92.80999755859375,49.029998779296875,2386.85009765625,2.2279999256134033,2472.159912109375,10.4399995803833,110.75700378417969,1078.800048828125,0.5,245.183,1120.152001953125,1128.5055053710937,37.1756471972384
2017-08-04,1127.25,93.54000091552734,49.58000183105469,2395.449951171875,2.2669999599456787,2476.830078125,10.029999732971191,109.9000015258789,1079.449951171875,0.5,245.183,1122.5,1127.2255065917968,49.75321858576871
2017-08-07,1127.199951171875,93.43000030517578,49.38999938964844,2398.75,2.256999969482422,2480.909912109375,9.930000305175781,110.78600311279297,1098.25,0.5,245.183,1123.12998046875,1125.7670043945313,49.562494050894166
2017-08-08,1125.3499755859375,93.63999938964844,49.16999816894531,2394.72998046875,2.2829999923706055,2474.919921875,10.960000038146973,110.75,1093.77001953125,0.5,245.183,1124.4539794921875,1124.3440002441407,51.05794734060236
2017-08-09,1126.0699462890625,93.5199966430664,49.560001373291016,2368.389892578125,2.240999937057495,2474.02001953125,11.109999656677246,110.10199737548828,1090.489990234375,0.5,245.183,1125.5939697265626,1123.2489990234376,52.52004376231414
2017-08-10,1138.22998046875,93.4000015258789,48.59000015258789,2359.469970703125,2.2119998931884766,2438.2099609375,16.040000915527344,110.04900360107422,1060.02001953125,0.5,245.183,1128.819970703125,1123.3044982910155,64.67352739628822
2017-08-11,1143.52001953125,93.06999969482422,48.81999969482422,2319.7099609375,2.188999891281128,2441.320068359375,15.510000228881836,109.10600280761719,1066.219970703125,0.5,245.183,1132.073974609375,1123.6489990234375,72.44877760071023
2017-08-14,1141.4599609375,93.45999908447266,47.59000015258789,2334.219970703125,2.2190001010894775,2465.840087890625,12.329999923706055,109.2300033569336,1093.739990234375,0.5,245.183,1134.9259765625,1124.3464965820312,72.62710590404795
2017-08-15,1138.9200439453125,93.8499984741211,47.54999923706055,2334.219970703125,2.2660000324249268,2464.610107421875,12.039999961853027,109.93199920654297,1096.4300537109375,0.5,245.183,1137.639990234375,1124.9094970703125,66.93629886733466
2017-08-16,1135.1800537109375,93.48999786376953,46.779998779296875,2348.260009765625,2.2260000705718994,2468.110107421875,11.739999771118164,110.59600067138672,1098.0699462890625,0.5,245.183,1139.46201171875,1125.4549987792968,71.4233190451423
2017-08-17,1134.800048828125,93.62000274658203,47.09000015258789,2361.669921875,2.1989998817443848,2430.010009765625,15.550000190734863,109.9990005493164,1069.699951171875,0.5,245.183,1138.776025390625,1126.020001220703,68.84891193885292
2017-08-18,1140.47998046875,93.43000030517578,48.5099983215332,2358.3701171875,2.194000005722046,2425.550048828125,14.260000228881836,109.3280029296875,1071.8900146484375,0.5,245.183,1138.168017578125,1127.0159973144532,67.00466954386036
2017-08-21,1139.06005859375,93.0999984741211,47.369998931884766,2355.0,2.180000066757202,2428.3701171875,13.1899995803833,109.31999969482422,1064.52001953125,0.5,245.183,1137.688037109375,1128.1635009765625,72.88912222448228
